source_drive_id,source_relative_path,current_filename,destination_filename,destination_folder,format,country,language,angle,p_orient,source_bucket,md5_checksum,queue_action,drive_write_status,queue_id,original_filename
13acmwXDULIqRRomNnvu0pR4tr3SExQ-5,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_038.mp4,CC_US_EN_VID_APROBACION_NV_038.mp4,CC_US_EN_VID_APROBACION_NV_038.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,24034b6f6971ff8b9dde331973f7f8ea,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,227920c2813e26e9,CC_US_EN_VID_APROBACION_NV_038.mp4
1zdssJ9gqi2pBAVa2MarZ84FRiywcPcVx,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_039.mp4,CC_US_EN_VID_APROBACION_NV_039.mp4,CC_US_EN_VID_APROBACION_NV_039.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,beae9e09bf1ad321ab3cad917aa49317,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a258e46a297f2b5b,CC_US_EN_VID_APROBACION_NV_039.mp4
17B9CvEiaNjaDLTkcVIRroY3YrZLfL12M,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_040.mp4,CC_US_EN_VID_APROBACION_NV_040.mp4,CC_US_EN_VID_APROBACION_NV_040.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,e341f69461f0e743b5e911f218de7b2a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,544e1e8dd7af6348,CC_US_EN_VID_APROBACION_NV_040.mp4
1mnO2J1_MdDZmajq7rhTMUlfhORZZ57Jp,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_041.mp4,CC_US_EN_VID_APROBACION_NV_041.mp4,CC_US_EN_VID_APROBACION_NV_041.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,4b04f3cf190cc7391574980230c65057,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,76783df314cd3e87,CC_US_EN_VID_APROBACION_NV_041.mp4
17LCrFh61G9KKcOmtEZecfJxqnKpAE72m,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_042.mp4,CC_US_EN_VID_APROBACION_NV_042.mp4,CC_US_EN_VID_APROBACION_NV_042.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,e3c11404f39f99545e19e9f90d3d0877,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,86612b9b1f709dc5,CC_US_EN_VID_APROBACION_NV_042.mp4
19zZ7nVZ6DABwuEIaxvUs6-tsPpATc-nG,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_043.mp4,CC_US_EN_VID_APROBACION_NV_043.mp4,CC_US_EN_VID_APROBACION_NV_043.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,e69b515807da0d4444afaa5fca6c2613,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,770b034ecd4ff40e,CC_US_EN_VID_APROBACION_NV_043.mp4
1oc1IxH70bpthverv2tEopJbApzLhnwO5,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_044.mp4,CC_US_EN_VID_APROBACION_NV_044.mp4,CC_US_EN_VID_APROBACION_NV_044.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,56890ccc2c6dfbd275244c5de7292af1,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,2d597645f35d583b,CC_US_EN_VID_APROBACION_NV_044.mp4
1eLmkaNNRUAp1i5lhgKyaAQnup1dA86dJ,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_045.mp4,CC_US_EN_VID_APROBACION_NV_045.mp4,CC_US_EN_VID_APROBACION_NV_045.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,b70b6e20ff2267d908e15bb0c5c85da9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,0fa7871664561a58,CC_US_EN_VID_APROBACION_NV_045.mp4
15AqnrGPmKcAChTFKWIQ0S8sB8e0xHZGi,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_046.mp4,CC_US_EN_VID_APROBACION_NV_046.mp4,CC_US_EN_VID_APROBACION_NV_046.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,d9a425834b313873bccdfce6b6c00bc4,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,29382780b7226011,CC_US_EN_VID_APROBACION_NV_046.mp4
1ug_RJjK0ckhe1glkeV9AutffRpwnKQWC,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_047.mp4,CC_US_EN_VID_APROBACION_NV_047.mp4,CC_US_EN_VID_APROBACION_NV_047.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,6635d723951d8756ada6baa8863c16e8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ccd8153a67eda238,CC_US_EN_VID_APROBACION_NV_047.mp4
1vpYMLEjDZaJ9dIEpqkjEqt8T0oFBYnnY,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_048.mp4,CC_US_EN_VID_APROBACION_NV_048.mp4,CC_US_EN_VID_APROBACION_NV_048.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,aeed9688c2dbf5633ab9a8268c2208a5,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,d1dd57d5cdcbc663,CC_US_EN_VID_APROBACION_NV_048.mp4
1Oefbpw4lDSM_8yJ6Un8eFaJr7bHNsgQk,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_049.mp4,CC_US_EN_VID_APROBACION_NV_049.mp4,CC_US_EN_VID_APROBACION_NV_049.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,ad98d0031d6056b07a4a5954a71f1a2e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,28e34ffc894f0419,CC_US_EN_VID_APROBACION_NV_049.mp4
1VUwACcPsXnc-z9QJS2X3s8kPOaugXD8h,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_050.mp4,CC_US_EN_VID_APROBACION_NV_050.mp4,CC_US_EN_VID_APROBACION_NV_050.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,fbde4cf28d37cd6f02d96866085ca49d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,30a7fef8f8d43564,CC_US_EN_VID_APROBACION_NV_050.mp4
1iu1MxpdcX7EgE7iFodONBU-IzvmfpYZU,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_051.mp4,CC_US_EN_VID_APROBACION_NV_051.mp4,CC_US_EN_VID_APROBACION_NV_051.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,347c6138402aac9039a054aed041d680,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e2d5b4c54bc4d926,CC_US_EN_VID_APROBACION_NV_051.mp4
1oLb639Up1COq-4WfdsXJjQUKcNWeTYxG,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_052.mp4,CC_US_EN_VID_APROBACION_NV_052.mp4,CC_US_EN_VID_APROBACION_NV_052.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,7bb53c32ae740dee4fc6e04030176f4f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,10764229555073cc,CC_US_EN_VID_APROBACION_NV_052.mp4
1efGTQ9UEWc4JLJLQwORdNCr4R4sJ01mO,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_053.mp4,CC_US_EN_VID_APROBACION_NV_053.mp4,CC_US_EN_VID_APROBACION_NV_053.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,211987e26ad2f417e8c7098bef2460e7,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ecddc9abdf8a9891,CC_US_EN_VID_APROBACION_NV_053.mp4
1bRwzaEbCFjWAGcLaD9U2Njl26tvIgHly,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_054.mp4,CC_US_EN_VID_APROBACION_NV_054.mp4,CC_US_EN_VID_APROBACION_NV_054.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,00a7fbf21a70b9fa429bb9047536bdcd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,3d86a6af04da66ed,CC_US_EN_VID_APROBACION_NV_054.mp4
10IXDnzxEwZboyyCrHcZ2KSqNvsV6H3HJ,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_055.mp4,CC_US_EN_VID_APROBACION_NV_055.mp4,CC_US_EN_VID_APROBACION_NV_055.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,0b9b4950aaf6c2820ed19979ed429962,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,791489e96ecfe939,CC_US_EN_VID_APROBACION_NV_055.mp4
1fGHbuYAMl95JIe0td3QVYGDz8Imb3sPT,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_056.mp4,CC_US_EN_VID_APROBACION_NV_056.mp4,CC_US_EN_VID_APROBACION_NV_056.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,d2023024351ad6fa7b3ad3a1a1d9ff08,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,7b1ad1035e9421cc,CC_US_EN_VID_APROBACION_NV_056.mp4
1zGZDP5_KPf786NEaeND2sMKXFY3CwLbR,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_057.mp4,CC_US_EN_VID_APROBACION_NV_057.mp4,CC_US_EN_VID_APROBACION_NV_057.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,75074a2c9ae649ca8d398f19ec268140,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b9409d6eeca0db9e,CC_US_EN_VID_APROBACION_NV_057.mp4
10m4e2xdIPFpJNXk7wJar6iLUpAMOC35X,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_058.mp4,CC_US_EN_VID_APROBACION_NV_058.mp4,CC_US_EN_VID_APROBACION_NV_058.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,4c929029197958fc6a67969f3556d90e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,03c77711edb4d32b,CC_US_EN_VID_APROBACION_NV_058.mp4
1q1eXVYAqP0jb-bSBRCmL7jzFXKEMH_l8,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_059.mp4,CC_US_EN_VID_APROBACION_NV_059.mp4,CC_US_EN_VID_APROBACION_NV_059.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,7337a97a9e9a961c110fe5a928ce78d3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,ae7d4bc65e85b856,CC_US_EN_VID_APROBACION_NV_059.mp4
1Z4fjml02kAij_d5SvwyhxnWUycq1vRaa,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_060.mp4,CC_US_EN_VID_APROBACION_NV_060.mp4,CC_US_EN_VID_APROBACION_NV_060.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,09f6381a2a4355839ef455b9807a071f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a2ce9b51136cead9,CC_US_EN_VID_APROBACION_NV_060.mp4
1B6abhGpRdmP3zUWDCk8fXMAo5O3VGhsZ,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_061.mp4,CC_US_EN_VID_APROBACION_NV_061.mp4,CC_US_EN_VID_APROBACION_NV_061.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,da19475f8b65139a0d43951dad41ab1a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,1a99411655f6e4fe,CC_US_EN_VID_APROBACION_NV_061.mp4
1Gs1HbvOldd1mr83M1hG0lTqGUSOrgaPt,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_062.mp4,CC_US_EN_VID_APROBACION_NV_062.mp4,CC_US_EN_VID_APROBACION_NV_062.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,40f4a20fda103a12a2b23b5d61f8787c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e3c9b87dc30962d9,CC_US_EN_VID_APROBACION_NV_062.mp4
1xA4_D35VkNA136vgfEjK8Eqw7WDdqd33,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_063.mp4,CC_US_EN_VID_APROBACION_NV_063.mp4,CC_US_EN_VID_APROBACION_NV_063.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,d505beaf27467ce1b61ff85cf838c7ba,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,a3c2bf3686340a6b,CC_US_EN_VID_APROBACION_NV_063.mp4
1f-CWjSXcsD21jX7e1yMP6nLPJZAv2RG1,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_064.mp4,CC_US_EN_VID_APROBACION_NV_064.mp4,CC_US_EN_VID_APROBACION_NV_064.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,09298644003aaf1afd5019ce0db3959d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,9e0ed63b80739af4,CC_US_EN_VID_APROBACION_NV_064.mp4
1uFWyLdDzSqPZOpDRsPFhEPrkkV0PyDG7,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_065.mp4,CC_US_EN_VID_APROBACION_NV_065.mp4,CC_US_EN_VID_APROBACION_NV_065.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,67d30e3a1dd50fecd500f768d7ff7c0f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,154b398df569ec5b,CC_US_EN_VID_APROBACION_NV_065.mp4
1pX8R6S3I07WNznVwFyW724qF9OUOrAyt,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_066.mp4,CC_US_EN_VID_APROBACION_NV_066.mp4,CC_US_EN_VID_APROBACION_NV_066.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,3d194b0071e00ed4609e41095828bab3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,f13bad8f45905c29,CC_US_EN_VID_APROBACION_NV_066.mp4
1sBQqjHgraJvOBtEhRPStOirFhVqVXnFL,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_067.mp4,CC_US_EN_VID_APROBACION_NV_067.mp4,CC_US_EN_VID_APROBACION_NV_067.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,23edc9c038a4dfb6866e31f3afc17557,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,42e828589dbca4b4,CC_US_EN_VID_APROBACION_NV_067.mp4
1YhRocIybF_Hn4b5jlqo2LN1xk1eEXzLa,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_068.mp4,CC_US_EN_VID_APROBACION_NV_068.mp4,CC_US_EN_VID_APROBACION_NV_068.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,f809161796f87e6f361b2100f114f67d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e1f243f5ea58d953,CC_US_EN_VID_APROBACION_NV_068.mp4
1svharbl1yhmSlA09F7keUmvUKaL73SKY,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_069.mp4,CC_US_EN_VID_APROBACION_NV_069.mp4,CC_US_EN_VID_APROBACION_NV_069.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,0906e25dcf6ec91338ae2c68deef0863,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,02afe241633af832,CC_US_EN_VID_APROBACION_NV_069.mp4
1AtBhOurncsL0bgvxquO2-ZJwu7cWAgub,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_070.mp4,CC_US_EN_VID_APROBACION_NV_070.mp4,CC_US_EN_VID_APROBACION_NV_070.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,6acdaa77426109bb124aca4c49c6b6e3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,b9a701a9195dc164,CC_US_EN_VID_APROBACION_NV_070.mp4
1hJ1GSyHeCw41ktGwFWphGa_8tDsoBD0p,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_071.mp4,CC_US_EN_VID_APROBACION_NV_071.mp4,CC_US_EN_VID_APROBACION_NV_071.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,f0331f47a1fefef558d6a594c981cf97,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,7112dd49698dd241,CC_US_EN_VID_APROBACION_NV_071.mp4
1_B-dNbenG-4GCMzbnYWVINIWd3zco_gR,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_072.mp4,CC_US_EN_VID_APROBACION_NV_072.mp4,CC_US_EN_VID_APROBACION_NV_072.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,81a2b02de8a27d488926f634e61326c7,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,f4317cc6a4ae3610,CC_US_EN_VID_APROBACION_NV_072.mp4
1bTt-7r11TD0LEcYeW904MPI6f5LVRM6S,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_073.mp4,CC_US_EN_VID_APROBACION_NV_073.mp4,CC_US_EN_VID_APROBACION_NV_073.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,2c847c061023393a31a855bd4dee1028,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,451ff781bbccafe0,CC_US_EN_VID_APROBACION_NV_073.mp4
1q_sLwz-8guosgUhZVhKjp6HtOhnll4As,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_074.mp4,CC_US_EN_VID_APROBACION_NV_074.mp4,CC_US_EN_VID_APROBACION_NV_074.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,892022f5303cdee59873e53b73ebc84a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,76e66933a092b73a,CC_US_EN_VID_APROBACION_NV_074.mp4
1Y-VK2mu1CVpNiajmWeh6hb1lvfJXY-Fr,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_075.mp4,CC_US_EN_VID_APROBACION_NV_075.mp4,CC_US_EN_VID_APROBACION_NV_075.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,aa7d28f10d30df16e03f7034f0ca4afd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,31dd19b0eb6ba9ec,CC_US_EN_VID_APROBACION_NV_075.mp4
1Ph5emI1VNa4wk1SfzaU5A5gqTm4apqqP,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_076.mp4,CC_US_EN_VID_APROBACION_NV_076.mp4,CC_US_EN_VID_APROBACION_NV_076.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,df0f6ce93c018cbc5eb6aa28f268837c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,300fc98001f84543,CC_US_EN_VID_APROBACION_NV_076.mp4
1Djry6xCGvfQTxMuo7nPwj5mzA8fof6q1,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_077.mp4,CC_US_EN_VID_APROBACION_NV_077.mp4,CC_US_EN_VID_APROBACION_NV_077.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,3c24f36e3ecd6bb9fbb0a65502e85303,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,8cde0e3b1fb50a13,CC_US_EN_VID_APROBACION_NV_077.mp4
1lx3el8gftIjfhbcZPWoXV1gNF2Tmh1Tl,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_078.mp4,CC_US_EN_VID_APROBACION_NV_078.mp4,CC_US_EN_VID_APROBACION_NV_078.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,b343e818140a9bfb41209e48812a5bb5,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,53ab84b0938f3573,CC_US_EN_VID_APROBACION_NV_078.mp4
1FE4aQFGDjhLkRYMdi2h2v-mQGWcYzk8i,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_079.mp4,CC_US_EN_VID_APROBACION_NV_079.mp4,CC_US_EN_VID_APROBACION_NV_079.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,ad5fabcbc141a6feb8e183f083e3d79b,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,f570c049a3caba16,CC_US_EN_VID_APROBACION_NV_079.mp4
1tKg8Gw7FKTmx-EAQSnj0lmY6QslyH1bW,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_080.mp4,CC_US_EN_VID_APROBACION_NV_080.mp4,CC_US_EN_VID_APROBACION_NV_080.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,65991a4c333479fd77c3c6c871bb5d2a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,81fd7ff67c6e6911,CC_US_EN_VID_APROBACION_NV_080.mp4
1TRERyXFUapcjH1939fWny5plSYs238SS,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_081.mp4,CC_US_EN_VID_APROBACION_NV_081.mp4,CC_US_EN_VID_APROBACION_NV_081.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,4382d23fa0eab47bfca597c9985b2847,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,c4129804db41d1c4,CC_US_EN_VID_APROBACION_NV_081.mp4
1mEs6yPACCb7hUNiXBEz32x-BeY5EeTL9,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_082.mp4,CC_US_EN_VID_APROBACION_NV_082.mp4,CC_US_EN_VID_APROBACION_NV_082.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,VID,US,EN,APROBACION,NV,canonical_3digit,7d56e8b857ae91f2723974490cf1d39c,CLEAN_METADATA_THEN_COPY_KEEP_RAW,NOT_EXECUTED,e0876e4ea157826a,CC_US_EN_VID_APROBACION_NV_082.mp4
