group_id,group_size,suggested_action,drive_id,filename,size,width,height,md5,pixel_hash,thumb_path
VG0051,2,KEEP,1yNcKGO3jqz4irsgjnryUjAba-WBtuZJf,38- Feed ingles__DAGYLyWgb-4.png,239127,1080,1080,f4e722883d072375bd738020bb23fb15,f075e03c89b17263794e5d9a153ae39f19eda479defd6b2448139bf0475b75b3,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/de1f187bf350c2ef.jpg
VG0052,2,TRASH_DUPLICATE,1C1ewQULNqR2R8O0JcKc0HMkBav8-F8Xt,42 - Feed (ingles)__DAGYMAYjdqw.png,440477,1080,1080,0564a9b6ea5300217acd681ad8f55354,8a8bf1a8ee9537365e521a74064e065d64ac85ecbd21c645ea16b33a2e14af14,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/8cf2bde8dac2e12c.jpg
VG0052,2,KEEP,13hnqLanDFnEY2AImg2RvFJALWW-hk65d,42 - Feed ingles__DAGYMAYjdqw.png,440477,1080,1080,0564a9b6ea5300217acd681ad8f55354,8a8bf1a8ee9537365e521a74064e065d64ac85ecbd21c645ea16b33a2e14af14,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/932bc93d4e97a04a.jpg
VG0053,2,TRASH_DUPLICATE,1auFbiNh52EjcrTT7CcjhJZPtIMgylFSv,43 - Feed (ingles)__DAGYMGMaURI.png,367329,1080,1080,ea6fcb86164d29fd9690e1d28ef70f94,e9ab46cec28a05ff842ca70f058769529ada552e61e412c72b6936de90973908,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/3c9aaaf2a5976d68.jpg
VG0053,2,KEEP,1PMVkDGLIzaq38eMRZXpGi-HtDNUM3uCI,43 - Feed ingles__DAGYMGMaURI.png,367329,1080,1080,ea6fcb86164d29fd9690e1d28ef70f94,e9ab46cec28a05ff842ca70f058769529ada552e61e412c72b6936de90973908,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/e46931686e9ea5ff.jpg
VG0054,2,TRASH_DUPLICATE,1gry-q7tQNCoUb3YAZR28kEhCkL4Tel_M,46 - Feed (ingles) (1080 x 1080 px)__DAG4g6vPrxo.png,319162,1080,1080,00df5d60af8d4effa532dfe9707f7449,2c49c9200c37390dbf1c0061d8c6d72b8c48dfc861911908b34a8493fb15eec9,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/da81af65875b77fc.jpg
VG0054,2,KEEP,1zVyGGP5q-aeahZBUGP-gMR1tYzgp205r,46 - Feed ingles 1080 x 1080 px__DAG4g6vPrxo.png,319162,1080,1080,00df5d60af8d4effa532dfe9707f7449,2c49c9200c37390dbf1c0061d8c6d72b8c48dfc861911908b34a8493fb15eec9,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/e8ac6b03b7e16268.jpg
VG0055,2,TRASH_DUPLICATE,1QzxfDQkS5o3eAj0tTGdosoNjoRGcadEQ,57 - Feed (Ingles)__DAGeMspftEg.png,390814,1080,1080,ddad0593b1dd5190d781abe3249b9856,637a41f0ab388d80e98aa98d1317cf4e1bb9d3986734aae78db97d259ccd95c2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/6a93acc7d460d4d0.jpg
VG0055,2,KEEP,1Z-JfKQhKUPzoVtQmFOqGdgdSMPhzz1ed,57 - Feed Ingles__DAGeMspftEg.png,390814,1080,1080,ddad0593b1dd5190d781abe3249b9856,637a41f0ab388d80e98aa98d1317cf4e1bb9d3986734aae78db97d259ccd95c2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/c143b66f4ff245d0.jpg
VG0056,2,TRASH_DUPLICATE,1taGaJCr-WFbI4oRJ4xMwN_9ToMK0TgTE,59 - Feed (Ingles)__DAGqM8B-gQA.png,85259,1080,1080,6859e5e2850bb1150931025b70e329a3,6b9ff1c9b2c4d1e2f7aefd8c78cf07e986b9f0e2772c2295deb58a2d5a1dccb8,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/70abfd267344107f.jpg
VG0056,2,KEEP,1SRsnJ11fQNbzeAwZOBhu0n3k6up1AFTC,59 - Feed Ingles__DAGqM8B-gQA.png,85259,1080,1080,6859e5e2850bb1150931025b70e329a3,6b9ff1c9b2c4d1e2f7aefd8c78cf07e986b9f0e2772c2295deb58a2d5a1dccb8,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/318f3780c4e0597f.jpg
VG0057,2,TRASH_DUPLICATE,1C02hXRpeK0qcThudg_2DaE51ICkzH1sp,60 - Feed (Ingles)__DAGqPnTybk0.png,340191,1080,1080,b53c12dbf5429210b2f7cc3896b3ddc9,8423fa1d9a662806bfe92540ff4a961cfad91a9176082459e0b140b912a31e83,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/a4fd71131e2cff09.jpg
VG0057,2,KEEP,1Qgpf2qSm54ZiFutIeCLvLD9rJTboQfDI,60 - Feed Ingles__DAGqPnTybk0.png,340191,1080,1080,b53c12dbf5429210b2f7cc3896b3ddc9,8423fa1d9a662806bfe92540ff4a961cfad91a9176082459e0b140b912a31e83,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/d6dafeb9271544fb.jpg
VG0058,2,TRASH_DUPLICATE,1RbbnzpRqPbPd5ZvgA65Yug9HepAkSoF3,61 - Feed (ingles)__DAGYnUlT2Ow.png,527016,1080,1080,d670a85cebd17ecad8a4ae824af5b08c,c19b1beb288f14fd1832a77cf1bf38b91e66a3adb0f8850fadd4639d36bc4606,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/17c1f29e7ff6889b.jpg
VG0058,2,KEEP,13ZRN-TNB2MdeGAw64N8zmh4aYqG7wPVo,61 - Feed ingles__DAGYnUlT2Ow.png,527016,1080,1080,d670a85cebd17ecad8a4ae824af5b08c,c19b1beb288f14fd1832a77cf1bf38b91e66a3adb0f8850fadd4639d36bc4606,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/2e15c27833655287.jpg
VG0059,2,TRASH_DUPLICATE,1ylL8c3u0EcLOhddRf_C79FcijCRSgJl1,65 - Feed (ingles)__DAGeNL0drIw.png,326617,1080,1080,3d8538e844a959a3037766a98c5a19b4,2381502170326cc47a9001e34e0305329dea7db350349fa6a7386f0bb9ec4838,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/e58a672cbf2990ad.jpg
VG0059,2,KEEP,1TRfSD8EIY-Q9rLKoEaKIu1OI7sK3F1qP,65 - Feed ingles__DAGeNL0drIw.png,326617,1080,1080,3d8538e844a959a3037766a98c5a19b4,2381502170326cc47a9001e34e0305329dea7db350349fa6a7386f0bb9ec4838,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/3a23446fd0610e64.jpg
VG0060,2,KEEP,1TcHohW1c8OSQjo1gibiQbAhzg2rP7LFi,Copia de 61 - Story Ingles 1080 x 1080 px__DAGqPg5bAms.png,348827,1080,1080,2422794f5bcd2e25907cb283f5ae7cfe,6721bffe03be36a4beff1daa2aad5cc7e48088f8b9c65a03560b7b283532ff9e,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/8cbb5843b56cf9f7.jpg
VG0060,2,TRASH_DUPLICATE,15ga6YZrWRNxplMGFaWw2g6HjgkOtDwTH,Cópia de 61 - Story (Ingles) (1080 x 1080 px)__DAGqPg5bAms.png,348827,1080,1080,2422794f5bcd2e25907cb283f5ae7cfe,6721bffe03be36a4beff1daa2aad5cc7e48088f8b9c65a03560b7b283532ff9e,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/dcc598505118554e.jpg
