id,name,path,parent_path,mimeType,size,fileExtension,md5Checksum,width,height,durationMillis,createdTime,modifiedTime
1esgM209gTPo_5Pa7RBM_xpw_UqGRtRRQ,CC_US_EN_VID_APROBACION_PH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_APROBACION_PH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,612538,mp4,cb1b679ee59e1681e50b4ccdffa89ac8,1080,1080,9499,2026-06-08T14:44:16.471Z,2026-06-14T13:46:55.448Z
1jzpDkUpGMCFoU_8TJAk8t3shT65MWlol,CC_US_EN_VID_LIMITE_ALTO_NH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1758884,mp4,76b0e4d222da470d64934701b8935fcc,1080,1080,13999,2026-06-08T15:02:58.380Z,2026-06-14T13:46:56.204Z
1cxnqOkaC0R_y_6tJEj27Evfv9mSepn0x,CC_US_EN_VID_LIMITE_ALTO_NH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1161492,mp4,e2c920849e164a2cfa83bffad730cd6e,1080,1080,13220,2026-06-08T15:03:02.619Z,2026-06-14T13:46:56.749Z
1q7wKz8SV9SG6azAZHRX7AAk5H-AzjVoU,CC_US_EN_VID_LIMITE_ALTO_NH_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1134614,mp4,6869c1136bdd3a616c0b2de58fe2b1c8,1080,1080,17399,2026-06-08T14:57:35.658Z,2026-06-14T13:46:57.353Z
14-MVSldaRogyzE_L0ZncckDDEQzn9x3O,CC_US_EN_VID_LIMITE_ALTO_NH_004.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_004.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1134614,mp4,877c13bc90dd3b24c35c76991a9b75ed,1080,1080,17399,2026-06-08T14:51:55.341Z,2026-06-14T13:46:57.913Z
1ZUXiVBvO5xf90t4SdKEBjiapAd68CUDl,CC_US_EN_VID_LIMITE_ALTO_NH_005.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_005.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1254737,mp4,1d67b0ef5d78f282930df890bb39e5ec,1080,1080,17399,2026-06-08T14:57:38.839Z,2026-06-14T13:46:58.504Z
1eEm-p5j1FnKMO8Zv5biiki8f-1iMlRCp,CC_US_EN_VID_LIMITE_ALTO_NH_006.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_006.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,2303956,mp4,9f1fa92e6ea7d640cb98fa3710ba28f0,1080,1080,10699,2026-06-08T15:03:08.836Z,2026-06-14T13:46:59.039Z
1C7L96aEle1C4n246RhySFEqKlnggvjnH,CC_US_EN_VID_LIMITE_ALTO_NH_007.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_007.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,2436408,mp4,953c7f63a44775a7d3669d9073897cb3,1080,1080,17399,2026-06-08T14:52:00.314Z,2026-06-14T13:46:59.563Z
1ECQsw4suGGer23adOqmfx0asq7CKf379,CC_US_EN_VID_LIMITE_ALTO_NH_008.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_008.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,799998,mp4,dc8d9a00a5a318cfccfbe10bd78ef033,1080,1080,10033,2026-06-08T14:44:12.749Z,2026-06-14T13:47:00.048Z
1c8JdCZ2Lp_-y4zyoaM5C1BQV61WmMKi5,CC_US_EN_VID_LIMITE_ALTO_NH_009.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_009.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,696276,mp4,5c2be0963d7d1ac72f0fa4c49f8c4185,1080,1080,17433,2026-06-08T14:43:54.866Z,2026-06-14T13:47:00.672Z
1OWO2zv00QCewcaVbyGbxKd89GvPm3gci,CC_US_EN_VID_LIMITE_ALTO_NH_010.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_010.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,697651,mp4,66fb9ee03111ad7086b777e36c3ad7e5,1080,1080,17433,2026-06-08T14:43:11.504Z,2026-06-14T13:47:01.232Z
1bnjc1Z9knlQtaG4Eerjh_Ogxb90dOOPu,CC_US_EN_VID_LIMITE_ALTO_NH_011.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_011.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,5069072,mp4,4175a3567240ee658fb897116da8a1bf,1080,1080,13999,2026-06-08T14:52:03.525Z,2026-06-14T13:47:01.756Z
1vaHxO-rtvhMY5SiTLdqnJ_RlAbcn6plk,CC_US_EN_VID_LIMITE_ALTO_NH_012.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_012.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1648666,mp4,d8ea0729e801aa61ba58e19e7e451fbd,1080,1080,13999,2026-06-08T14:57:54.669Z,2026-06-14T13:47:02.282Z
13cS6mvZp7fhtuW2JCY-loXou_OA6BoXa,CC_US_EN_VID_LIMITE_ALTO_NH_013.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_NH_013.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1648666,mp4,3d9621b5dbaf7ec60082c3086063ca9c,1080,1080,13999,2026-06-08T15:03:19.728Z,2026-06-14T13:47:02.855Z
1aYmMluiP8LrcbENgp-KqiCTIBBoyDYVW,CC_US_EN_VID_LIMITE_ALTO_PH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_PH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,906478,mp4,9315d648b209e18e3075d6025f188fdd,1080,1080,10899,2026-06-08T14:43:10.714Z,2026-06-14T13:47:03.465Z
1kfpgtfGv0auXVD5KtM4Xena9bdGRef3B,CC_US_EN_VID_LIMITE_ALTO_PH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_EN_VID_LIMITE_ALTO_PH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1745911,mp4,b5a51deb1e65be729d986497dc6c0bc3,1080,1080,8999,2026-06-08T14:49:24.407Z,2026-06-14T13:47:03.997Z
1GpaxSlkhcwJuAJCPt5Oda8OMq0kjlsGb,CC_US_ES_VID_APROBACION_NH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1380041,mp4,825a71e97f3904b05901b4cf42c1a7b0,1080,1080,12033,2026-06-08T14:46:48.849Z,2026-06-14T13:47:04.586Z
1U-eyRag_4k4Q1b9HMIM_SeHcf134PL4L,CC_US_ES_VID_APROBACION_NH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,2330436,mp4,e74ae2256bdb4b5003a1e76c48d25d01,1080,1080,10999,2026-06-08T14:57:18.978Z,2026-06-14T13:47:05.233Z
1lIp534ePCoqFrOU8hwUaNWjIRfY6lvcZ,CC_US_ES_VID_APROBACION_NH_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,2330436,mp4,668dbc703d8747759dcf63339502b831,1080,1080,10999,2026-06-08T15:02:56.428Z,2026-06-14T13:47:05.874Z
14Gc-9QfQ3eobx-SM9C-vgpaDVMDPXq3-,CC_US_ES_VID_APROBACION_NH_004.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_004.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,429802,mp4,40d2f0513fea333d505bfb11ef6caf82,1080,1080,10999,2026-06-08T14:43:51.665Z,2026-06-14T13:47:06.463Z
15ibsgx8SB3yXs-bDZjY6u-1B04nx-jpV,CC_US_ES_VID_APROBACION_NH_005.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_005.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1313783,mp4,2cb09bb723c01e5d171aa945484d6493,1080,1080,12033,2026-06-08T14:47:00.833Z,2026-06-14T13:47:07.049Z
1IiCM11eBEIm8xrclyl-Swy2avtWokvCU,CC_US_ES_VID_APROBACION_NH_006.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_006.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,429802,mp4,ce6d29b3269f0f7fc53a5334fae05d90,1080,1080,10999,2026-06-08T14:44:16.408Z,2026-06-14T13:47:07.583Z
1w1gfL1Gqdt23ZGyAFXhzft-8K-Sh7wiq,CC_US_ES_VID_APROBACION_NH_007.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_007.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,452232,mp4,9653252d5acf94386bba57c69fc47ce0,1080,1080,10999,2026-06-08T14:43:52.726Z,2026-06-14T13:47:08.231Z
1PZ5AbOpxINSrBVfW9BI5u91B4ZSjr5VS,CC_US_ES_VID_APROBACION_NH_008.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_008.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,452232,mp4,baa232f8096b72214aa2f9de25a8a535,1080,1080,10999,2026-06-08T14:44:16.686Z,2026-06-14T13:47:08.952Z
1SddoBKW5i7fUM4g2GfWzNnVrXvpPyGMp,CC_US_ES_VID_APROBACION_NH_009.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_009.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,946674,mp4,14b58c2330c974433e40e1cf3c3aa86d,1080,1080,10033,2026-06-08T14:42:55.591Z,2026-06-14T13:47:09.538Z
12URcRxBk_rqJLysxObM41T9IVa6onDcQ,CC_US_ES_VID_APROBACION_NH_010.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_010.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,824967,mp4,f98805239bc7e6320bf6c250c41ab03a,1080,1080,10066,2026-06-08T14:42:56.900Z,2026-06-14T13:47:10.240Z
1YElw61m1JtDf09vOZN5lF6mMOGEUT5Bv,CC_US_ES_VID_APROBACION_NH_011.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_011.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,948131,mp4,365e92c709193f1291ef4608d3b8697e,1080,1080,10033,2026-06-08T14:42:56.944Z,2026-06-14T13:47:10.886Z
1mzIa8NGlxZ81zXA1l0gUHKCt3_-euKap,CC_US_ES_VID_APROBACION_NH_012.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_012.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1466246,mp4,50ff2b6e9b16057d93897fed24a7a39c,1080,1080,14033,2026-06-08T14:47:55.405Z,2026-06-14T13:47:11.502Z
168dxEMz1HLiWInSBfgqmKcVXcTrtIgkh,CC_US_ES_VID_APROBACION_NH_013.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_013.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1691468,mp4,996bc374519bbcac7cc2faed306f91e9,1080,1080,14033,2026-06-08T14:47:56.775Z,2026-06-14T13:47:12.056Z
1v3gNAdaXTesDEAejjwXfvyQ9qAiZraCq,CC_US_ES_VID_APROBACION_NH_014.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_014.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1298204,mp4,a75e4cd981d090c65e3f53fce3c6a19b,1080,1080,13999,2026-06-08T14:47:58.212Z,2026-06-14T13:47:12.608Z
1V8GsnkCj8OaoHW-HBbJ7pUMO6Vhy-Mf8,CC_US_ES_VID_APROBACION_NH_015.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_APROBACION_NH_015.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,838214,mp4,2b51724f7c7fd8f7de79e9b08b794c84,1080,1080,14499,2026-06-08T14:43:07.517Z,2026-06-14T13:47:13.201Z
1HI1O_PqCg1RvrhWvMFxJ29jG5azuVLoV,CC_US_ES_VID_LIMITE_ALTO_NH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_LIMITE_ALTO_NH_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1249732,mp4,03284a255ea2b4384655572729c77e5f,1080,1080,13999,2026-06-08T14:51:11.202Z,2026-06-14T13:47:13.689Z
1h9PpxiW0_A0d9XBX-cJybCPTQxtrN8PV,CC_US_ES_VID_LIMITE_ALTO_NH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_LIMITE_ALTO_NH_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,1027167,mp4,dba8e93dec5da47cddb29c79b29c34ee,1080,1080,12033,2026-06-08T14:42:42.432Z,2026-06-14T13:47:14.244Z
1XRsoz08qO38f1h3g6n-RtBA_jufDMa_F,CC_US_ES_VID_LIMITE_ALTO_NH_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/CC_US_ES_VID_LIMITE_ALTO_NH_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,2087359,mp4,791ef759d41492385021ad101eaa2062,1080,1080,14033,2026-06-08T14:51:29.335Z,2026-06-14T13:47:14.877Z
1PMwQfKAFiuvqCchCzXxGmN6QW_8sM-Xn,Copia de 21 - Feed Alemao__DAGxfWb6zaw.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed/Copia de 21 - Feed Alemao__DAGxfWb6zaw.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/feed,video/mp4,869109,mp4,3e03bef1f5b19e0b5ac947be0791dc74,1080,1080,14066,2026-06-08T14:43:02.134Z,2026-05-28T23:08:18.000Z
1hvZdvw7LATo8GEVvhGLbyiP8yYOVTJZN,01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,863495,mp4,9c4b93a250817861cffedf298d548f22,1080,1920,13033,2026-06-08T14:42:39.304Z,2026-05-29T00:05:18.000Z
14cdGSBH2CgURh-fZwOslEdRJAAIzDeIL,01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,681724,mp4,98207dedeec14fb5933ebee9bac99cd0,1080,1920,8999,2026-06-08T14:43:56.254Z,2026-05-30T20:27:12.000Z
1SohrB7w4NMHz3mpiXEKDSoSYT3Duk9Xl,02 - FILME - Story Espanhol__DAHJd58WuxY.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/02 - FILME - Story Espanhol__DAHJd58WuxY.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,6377871,mp4,42ceb5194b7baed2c79d673ea04bca5a,1080,1920,8033,2026-06-08T14:42:46.049Z,2026-05-29T04:16:38.000Z
1h6B8D7axPPW-_zR1pfbcl64ZkBf66Sf2,02 - IA - Story AFRICA SUL__DAHGT_dg6RE.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/02 - IA - Story AFRICA SUL__DAHGT_dg6RE.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8701603,mp4,b18e0269889ad61b058049866738f275,1080,1920,15066,2026-06-08T14:42:48.818Z,2026-05-29T03:44:40.000Z
1CFwUVtuOrqYU_VrM3h_7gSF7hHI4fIgT,02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,891456,mp4,4833849cad61d2759e8f373404e57b51,1080,1920,13033,2026-06-08T14:42:38.895Z,2026-05-29T01:37:10.000Z
1OZAF7WfPEKnWBkTPHjUXzY5-lOqZ6dM9,03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,6793185,mp4,0605a753c3129aba6bbcf220412ebc5a,1080,1920,15066,2026-06-08T14:46:01.805Z,2026-05-28T03:29:49.000Z
13RawObyTcTW4FRlE2cZFESbnu62MMD15,03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,963802,mp4,a0398fa2acdf1318e450acb426628d32,1080,1920,13066,2026-06-08T14:42:38.814Z,2026-05-29T00:02:17.000Z
1j1zV5I3MA9z4AaG90wUiTXM4waSxYbOl,04 - IA - Story GB ingles__DAHGCWYuEmY.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/04 - IA - Story GB ingles__DAHGCWYuEmY.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8573630,mp4,304f822410805048fa5fb34601a7ad8a,1080,1920,15066,2026-06-08T14:43:02.732Z,2026-05-29T03:52:35.000Z
164goo8ly2OIcQRG7180S71vdzEdl6F_F,05 - IA - Story Alemao.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/05 - IA - Story Alemao.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8282598,mp4,8949ce0209b46106a745b9cd85b82443,1080,1920,14999,2026-06-08T14:44:57.007Z,2026-05-27T21:15:44.000Z
1KIp33ls2UPZ0RyGGvWCMSkmvuXxMmncI,05 - IA - Story GB ingles__DAHGCZj48MA.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/05 - IA - Story GB ingles__DAHGCZj48MA.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8485425,mp4,cfcad6df9324cb23256a4ac7bc76c402,1080,1920,15066,2026-06-08T14:43:04.613Z,2026-05-29T03:53:32.000Z
14-HkyO582pZqaHYX8LUrn_yC3c-bHjxk,05 - IA - Story Ingles GB.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/05 - IA - Story Ingles GB.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,11961695,mp4,15646d7ad00c42d48216575e64e9dbee,1080,1920,15066,2026-06-08T14:45:14.480Z,2026-05-27T17:39:24.000Z
1GPKeZocTyBVdsFiGt72MSXLtwV5LFJXi,05 - Story Alemao__DAGxfAap0UM.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/05 - Story Alemao__DAGxfAap0UM.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,950947,mp4,5c21f0373d8e97be0e144b02e18cff55,1080,1920,14066,2026-06-08T14:42:39.279Z,2026-05-28T23:15:01.000Z
1BXAiiRbVZm0zrS7sSH4NhM_FkYfzv44N,05 - Story alemao__DAGxfGOgfGU.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/05 - Story alemao__DAGxfGOgfGU.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,847270,mp4,2c54bffb33d01bd22b19408c16d8f692,1080,1920,14066,2026-06-08T14:42:39.288Z,2026-05-28T23:16:47.000Z
1HEj4yRCdaystKkwG5gYYByhZQqGOw9lj,05 - Story Alemao__DAGxfJqWX4I.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/05 - Story Alemao__DAGxfJqWX4I.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,977588,mp4,28062c9852aee2aee02ec46d102bea50,1080,1920,14033,2026-06-08T14:42:40.893Z,2026-05-28T23:09:58.000Z
1sPfXhG_zqTgZl0RFLNkqxVQpfJHbuRgs,06 - IA - Story Alemao.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/06 - IA - Story Alemao.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,12283571,mp4,9c6852ff8c4ed27feb7cad7fe1af5fa6,1080,1920,14999,2026-06-08T14:44:58.718Z,2026-05-27T21:21:54.000Z
14bNYNGPU74IDEJ552hJvM7dqgPwd6ODi,07 - IA - Story (Alemao)__DAHANC4Uq10.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/07 - IA - Story (Alemao)__DAHANC4Uq10.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7554353,mp4,9b627eb9a90436c8098d10c4dff43d84,1080,1920,14999,2026-06-08T14:59:19.216Z,2026-05-30T20:16:09.000Z
1dobW2rFyKd5jIGUx0Ps-rRMHRhC5RoFv,08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,228797,mp4,f82b5b7ab08f6ab546fe6509238544af,1080,1920,15066,2026-06-08T14:42:40.408Z,2026-05-28T21:10:41.000Z
1XNHD7GXWmbuRtLhXP8zCaiVRRJ_tiBK1,09 - IA - Story (Mexico) +2 RM GP Story há 2 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story (Mexico) +2 RM GP Story há 2 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7376490,mp4,2499a4bb9afed71a9d658a52d921ff25,1080,1920,15066,2026-06-08T14:57:10.131Z,2026-05-29T14:20:55.000Z
1I6SiZ895DsSggg8KxvjRf1ponKJDkBqQ,09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,11492214,mp4,0b484a0009cc44b31201d582f83f54c1,1080,1920,15066,2026-06-08T14:46:03.288Z,2026-05-28T02:31:22.000Z
1dhwEQ2IwXMmgxfldT3XsN2pBD70PH99L,09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7377610,mp4,e878daffcab22388b861fc1f4db53204,1080,1920,15066,2026-06-08T14:43:11.815Z,2026-05-29T04:01:19.000Z
1wYAggIqSt1CV9A8FFreWoncCc4mxDiXF,09 - Story (alemanha) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/09 - Story (alemanha) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,831085,mp4,faf996af787edc176084926ac23c9733,1080,1920,14999,2026-06-08T14:43:47.476Z,2026-05-29T14:49:49.000Z
